55313,A23GFTVIETX7DS,B00004VWM3,4.0,1039910400
56089,A5JLAU2ARJ0BO,B00004VX3T,3.0,1056240000
56092,AN81JUYW2SL24,B00004VX3T,1.0,1062892800
56706,A12DQZKRKTNF5E,B00004W3ZQ,5.0,1391817600
57597,A3PD8JD9L4WEII,B00004WCGF,5.0,1391472000
58380,A4WEZJOIZIV4U,B00004WCIC,4.0,1135296000
58663,A3L9E0YI7C5G0W,B00004WCIC,3.0,1136246400
59170,AIJQU979J6UFY,B00004WCID,4.0,1254096000
61117,A4WEZJOIZIV4U,B00004XOM3,5.0,1134432000
61120,A25C2M3QF9G7OQ,B00004XOM3,5.0,1227830400
61236,A2W9GX82SLKROQ,B00004XOM3,5.0,1151712000
65568,A1X1CEGHTHMBL1,B00004Z5D1,4.0,1331251200
65658,A1CMD08Z49PGKQ,B00004Z5D1,4.0,1326758400
66438,A3OXHLG6DIBRW8,B00004Z5M1,5.0,1281484800
66549,A5JLAU2ARJ0BO,B00004Z5M1,5.0,1100044800
66872,A250AXLRBVYKB4,B00004Z5M1,5.0,1267056000
67299,A3NHUQ33CFH3VM,B00004Z5PY,5.0,1296000000
67303,A25C2M3QF9G7OQ,B00004Z5PY,5.0,1218585600
67414,A22CW0ZHY3NJH8,B00004Z5PY,5.0,1316131200
67450,ARBKYIVNYWK3C,B00004Z5PY,5.0,1253923200
68781,A2KYRPDKVBI2R4,B00004Z6N6,5.0,1361923200
72288,A2HMF8ZR67BNZS,B00004ZCJE,5.0,1304380800
72435,A3OXHLG6DIBRW8,B00004ZCJE,5.0,1243555200
72693,A36K2N527TXXJN,B00004ZCJE,4.0,1275436800
73330,A1EH2S92FHWZRP,B00004ZCJE,4.0,1254355200
73740,A376OJHLE6SU9Q,B00004ZCJE,5.0,1138492800
73741,A1VQHH85U7PX0,B00004ZCJE,5.0,1390089600
73747,AGVWTYW0ULXHT,B00004ZCJE,4.0,1244419200
73858,A3L9E0YI7C5G0W,B00004ZCJE,3.0,1396137600
74049,A2XRMQA6PJ5ZJ8,B00004ZCJE,3.0,1396051200
74077,A2NOW4U7W3F7RI,B00004ZCJE,5.0,1330214400
74157,A1EXGL6L0QQ0M5,B00004ZCJE,3.0,1184284800
74671,A2HMF8ZR67BNZS,B00004ZCKV,5.0,1337472000
77759,A3OXHLG6DIBRW8,B0000510T7,5.0,1367539200
78055,A3OXHLG6DIBRW8,B0000510ZO,4.0,1316044800
78349,A2HRHF83I3NDGT,B0000510ZO,5.0,1385942400
78564,ADLVFFE4VBT8,B00005114Z,5.0,1242691200
78659,A31N0XY2UTB25C,B00005114Z,5.0,1268524800
79469,A2HRHF83I3NDGT,B0000511U7,5.0,1385683200
79826,AEJAGHLC675A7,B000051299,5.0,1216944000
79866,A22CW0ZHY3NJH8,B000051299,5.0,1294963200
79879,A3J8A5L5AF5TX9,B000051299,4.0,1298246400
80686,A2HRHF83I3NDGT,B0000513O4,5.0,1383264000
80690,A1YEPFLLH42OU1,B0000513O4,5.0,1389398400
82044,A18HE80910BTZI,B000051WW9,2.0,979084800
83591,A1F9Z42CFF9IAY,B000053HC5,5.0,1176854400
83663,A4WEZJOIZIV4U,B000053HH5,5.0,1134777600
83666,A25C2M3QF9G7OQ,B000053HH5,5.0,1227744000
85440,A5JLAU2ARJ0BO,B00005853Z,5.0,983664000
86380,A1F1A0QQP2XVH5,B000058BCQ,5.0,1269043200
87662,A25C2M3QF9G7OQ,B00005A1K1,4.0,1334275200
89007,A1F9Z42CFF9IAY,B00005A9AV,1.0,1117929600
90446,A6FIAB28IS79,B00005AR4L,4.0,987206400
90518,A3CW0ZLUO5X2B1,B00005ARK3,3.0,1020470400
91360,A2BMZRO0H7TFCS,B00005ARK4,5.0,1019174400
91695,A11KZ906QD08C5,B00005ATMB,3.0,1195689600
93761,A3CW0ZLUO5X2B1,B00005AW1H,3.0,1023235200
94342,A6FIAB28IS79,B00005AWBJ,4.0,1019865600
94521,A1F9Z42CFF9IAY,B00005AWCL,5.0,995932800
97559,AWPODHOB4GFWL,B00005BC0K,3.0,1301356800
99683,A4WEZJOIZIV4U,B00005K47X,5.0,1388966400
101042,A6FIAB28IS79,B00005LB8P,5.0,993772800
102147,A5JLAU2ARJ0BO,B00005LEN4,5.0,1106784000
102541,A250AXLRBVYKB4,B00005LEN4,5.0,1218844800
102760,A3T7V207KRDE2O,B00005LEN4,4.0,1359676800
103006,A5JLAU2ARJ0BO,B00005LENO,5.0,1107820800
103094,A2XRMQA6PJ5ZJ8,B00005LENO,5.0,1140566400
105251,A3OXHLG6DIBRW8,B00005ML7Q,4.0,1348704000
110480,A1T1YSCDW0PD25,B00005NIMR,5.0,1287360000
110531,A5JLAU2ARJ0BO,B00005NIMR,4.0,1125187200
110618,A6FIAB28IS79,B00005NIMR,3.0,1193875200
113353,AIJQU979J6UFY,B00005OQMO,4.0,1035158400
114737,A1VQHH85U7PX0,B00005QBUU,5.0,1244937600
118401,A23GFTVIETX7DS,B00005T39Y,3.0,1104537600
119235,A25C2M3QF9G7OQ,B00005T3C8,5.0,1354492800
120307,A2BLFCOPSMBOZ9,B00005T3G0,4.0,1358121600
120670,AZMY6E8B52L2T,B00005T3G0,5.0,1330819200
120883,A376OJHLE6SU9Q,B00005T3G0,4.0,1304208000
121010,A3J8A5L5AF5TX9,B00005T3G0,5.0,1333065600
121052,A2NOW4U7W3F7RI,B00005T3G0,5.0,1329350400
121274,A2HRHF83I3NDGT,B00005T3G0,5.0,1385510400
122761,AWPODHOB4GFWL,B00005T3ND,5.0,1008806400
122793,A6FIAB28IS79,B00005T3ND,3.0,1020038400
122931,A12DQZKRKTNF5E,B00005T3Q2,5.0,1401235200
123143,A5JLAU2ARJ0BO,B00005T3RC,5.0,1093996800
125952,A3EXWV8FNSSFL6,B00005U21H,5.0,1304640000
128956,A5JLAU2ARJ0BO,B00005Y3OM,4.0,1104883200
130595,A3CW0ZLUO5X2B1,B000062VUO,5.0,1042848000
131232,AWPODHOB4GFWL,B000062VUO,5.0,1194566400
131585,A1F9Z42CFF9IAY,B000062VUO,4.0,1206489600
133264,A5JLAU2ARJ0BO,B0000633EO,4.0,1021334400
137564,A5JLAU2ARJ0BO,B0000642RX,3.0,1061337600
137787,ARBKYIVNYWK3C,B0000642RX,4.0,1267315200
138029,A5JLAU2ARJ0BO,B0000645C9,5.0,1048464000
138107,A1F9Z42CFF9IAY,B0000645C9,4.0,1037491200
139624,ABQWMANK4AR63,B0000658CE,1.0,1032220800
140976,A23GFTVIETX7DS,B000065BP9,5.0,1225411200
142010,A6FIAB28IS79,B000065BP9,5.0,1264636800
143759,A5JLAU2ARJ0BO,B000065BPC,5.0,1073001600
143831,A6FIAB28IS79,B000065BPC,4.0,1087430400
144256,A3CW0ZLUO5X2B1,B000065UDU,5.0,1104796800
146347,AZMY6E8B52L2T,B000066E6Y,5.0,1327968000
147762,A6FIAB28IS79,B000066R6M,4.0,1294099200
150867,A1F1A0QQP2XVH5,B000067RBT,5.0,1301702400
151037,A3AYSYSLHU26U9,B000067RC1,5.0,1371081600
152005,A3J8A5L5AF5TX9,B000067RC4,5.0,1308268800
153876,A1CMD08Z49PGKQ,B000067RT6,5.0,1351382400
153984,ARBKYIVNYWK3C,B000067RT6,5.0,1260835200
154036,A31N0XY2UTB25C,B000067RT6,5.0,1299542400
154063,A2KYRPDKVBI2R4,B000067RT6,5.0,1362960000
154131,A3CG93783LP0FO,B000067RT6,5.0,1302566400
154286,ADLVFFE4VBT8,B000067RVL,5.0,1250640000
154369,A3NHUQ33CFH3VM,B000067RVL,5.0,1312070400
154983,A3OXHLG6DIBRW8,B000067S60,4.0,1275004800
155004,ABDR6IJ93HFIO,B000067S60,5.0,1383609600
155281,A1NGFGBX2VCQS8,B000067S60,4.0,1298851200
155896,ARBKYIVNYWK3C,B000067SG2,5.0,1253923200
155916,ADLVFFE4VBT8,B000067SGI,5.0,1298246400
157133,A31N0XY2UTB25C,B000067SOH,5.0,1397174400
157272,A2KYRPDKVBI2R4,B000067SOL,5.0,1361923200
160583,A3A4ZAIBQWKOZS,B000068O16,5.0,1312761600
160876,A31N0XY2UTB25C,B000068O33,5.0,1365292800
160938,A2UOHALGF2X77Q,B000068O34,5.0,1335916800
167167,A5JLAU2ARJ0BO,B000069K98,5.0,1026000000
167168,AN81JUYW2SL24,B000069K98,1.0,1149120000
167289,A1F9Z42CFF9IAY,B000069K98,3.0,1122249600
169560,A3EXWV8FNSSFL6,B00006B7DA,5.0,1279756800
169834,A680RUE1FDO8B,B00006B7DA,5.0,1262044800
170044,AEWYUPCNDV7HY,B00006B7DA,5.0,1247875200
170243,A30X750M8V1XXW,B00006B7DA,5.0,1146096000
170363,A1F9Z42CFF9IAY,B00006B7DA,5.0,1145318400
170777,A3R4794K2RVU1S,B00006B7HB,5.0,1340150400
170796,A5JLAU2ARJ0BO,B00006B7HB,5.0,1054512000
170818,A1X1CEGHTHMBL1,B00006B7HB,5.0,1353196800
171941,A1ZU55TM45Y2R8,B00006B81E,5.0,1295568000
172771,A25C2M3QF9G7OQ,B00006B8BS,5.0,1218067200
173539,ADLVFFE4VBT8,B00006B8K2,4.0,1244160000
177143,A2HRHF83I3NDGT,B00006BBAB,5.0,1385942400
177496,A1CMD08Z49PGKQ,B00006BBAC,5.0,1330992000
180941,A3CW0ZLUO5X2B1,B00006HCJI,5.0,1073260800
183413,ABDR6IJ93HFIO,B00006HOLO,5.0,1156982400
184756,AWPODHOB4GFWL,B00006HSML,5.0,1198627200
184814,ARBKYIVNYWK3C,B00006HSML,5.0,1253923200
184955,AQIJ3ZEEVCIKU,B00006HSYC,5.0,1356220800
186940,A20DZX38KRBIT8,B00006HYJ5,1.0,1167264000
187264,A5JLAU2ARJ0BO,B00006HYKM,1.0,1055721600
187505,A3LGT6UZL99IW1,B00006HYKM,3.0,1048464000
187916,A250AXLRBVYKB4,B00006HYP6,5.0,1243382400
188154,A3AYSYSLHU26U9,B00006HYPV,4.0,1211846400
188320,A5JLAU2ARJ0BO,B00006HYPV,1.0,1054425600
188493,A17BUUBOU0598B,B00006HYPV,2.0,1188345600
188526,A3W4D8XOGLWUN5,B00006HYPV,5.0,1165104000
188935,A5JLAU2ARJ0BO,B00006HYWR,1.0,1053993600
189227,A3S3R88HA0HZG3,B00006HZ0K,5.0,1240185600
189315,A2BMZRO0H7TFCS,B00006HZ0L,3.0,1036368000
190088,A11KZ906QD08C5,B00006I53S,5.0,1275004800
190116,A25C2M3QF9G7OQ,B00006I53S,5.0,1253750400
190567,A4WEZJOIZIV4U,B00006I53W,5.0,1134432000
190783,A3EXWV8FNSSFL6,B00006I53X,4.0,1289520000
190914,A3LGT6UZL99IW1,B00006I53X,5.0,1234137600
191765,A6FIAB28IS79,B00006I5FQ,5.0,1052352000
192063,A2HMF8ZR67BNZS,B00006I5J7,5.0,1303776000
192207,A1EH2S92FHWZRP,B00006I5J7,5.0,1286323200
194301,A6FIAB28IS79,B00006I5WJ,5.0,1113782400
194460,A11KZ906QD08C5,B00006I5XC,4.0,1328832000
195291,A6FIAB28IS79,B00006ICIW,5.0,1354233600
195862,A5JLAU2ARJ0BO,B00006IR39,5.0,1048550400
196642,A2UOHALGF2X77Q,B00006IS4X,5.0,1228176000
197208,ABDR6IJ93HFIO,B00006IW1X,5.0,1381449600
197303,A3W4D8XOGLWUN5,B00006IW1X,5.0,1264809600
197332,A6FIAB28IS79,B00006IW1X,5.0,1210032000
199710,A2HMF8ZR67BNZS,B00006JN3G,5.0,1303776000
199913,A5JLAU2ARJ0BO,B00006JN3G,5.0,1106265600
200035,AEJAGHLC675A7,B00006JN3G,5.0,1346630400
200229,A3L9E0YI7C5G0W,B00006JN3G,5.0,1126396800
200285,A3LGT6UZL99IW1,B00006JN3G,5.0,1299456000
203492,ABDR6IJ93HFIO,B00006JQ06,5.0,1251072000
203632,A3V7D0LH8L7BG0,B00006JQ06,2.0,1374105600
205446,A17BUUBOU0598B,B00006L4FX,4.0,1217721600
207296,A2AY4YUOX2N1BQ,B00006RH5I,4.0,1352505600
207385,A1CMD08Z49PGKQ,B00006RH5I,5.0,1404086400
209038,A2NOW4U7W3F7RI,B00006RVPW,5.0,1330560000
209104,A31N0XY2UTB25C,B00006RVPW,5.0,1265587200
211511,A17BUUBOU0598B,B000075UZ7,4.0,1093824000
211512,AWPODHOB4GFWL,B000075UZ7,5.0,1192320000
211568,A6FIAB28IS79,B000075UZ7,5.0,1151798400
212794,A4WEZJOIZIV4U,B00007AKDP,5.0,1105574400
216978,A4WEZJOIZIV4U,B00007E7JU,5.0,1133913600
217837,A2WB7LZ595CR50,B00007E7JU,5.0,1243814400
218746,A376OJHLE6SU9Q,B00007E7JU,5.0,1232150400
218747,A1VQHH85U7PX0,B00007E7JU,5.0,1368835200
218799,AIJQU979J6UFY,B00007E7JU,5.0,1254182400
219417,A3A4ZAIBQWKOZS,B00007E7JU,5.0,1302307200
219497,A2WLNSZ9U0T1S3,B00007E7JU,5.0,1248998400
220698,A38RMU1Y5TDP9,B00007E816,4.0,1271030400
220824,A30X750M8V1XXW,B00007E816,5.0,1282003200
222217,A680RUE1FDO8B,B00007EDM8,5.0,1295136000
222627,A1VQHH85U7PX0,B00007EDM8,3.0,1244937600
222834,A6FIAB28IS79,B00007EDM8,2.0,1160265600
223864,A5JLAU2ARJ0BO,B00007EDZG,5.0,1106265600
224059,A1E1LEVQ9VQNK,B00007EDZG,5.0,1322697600
224198,A1EH2S92FHWZRP,B00007EDZG,5.0,1254355200
225626,A1ODOGXEYECQQ8,B00007FGU7,5.0,1208304000
225953,A6FIAB28IS79,B00007FGUE,2.0,1240358400
226045,A1E1LEVQ9VQNK,B00007FGUF,5.0,1377907200
226132,A31N0XY2UTB25C,B00007FGUF,3.0,1293321600
226676,A5JLAU2ARJ0BO,B00007FSB9,5.0,1056499200
226876,AGVWTYW0ULXHT,B00007FWP2,4.0,1236643200
227286,A2W9GX82SLKROQ,B00007GQLS,5.0,1225238400
227338,AIJQU979J6UFY,B00007GQLS,5.0,1254700800
227578,A4WEZJOIZIV4U,B00007GQLU,5.0,1389052800
227579,A2AY4YUOX2N1BQ,B00007GQLU,4.0,1331596800
227586,A25C2M3QF9G7OQ,B00007GQLU,5.0,1227916800
228642,A1T1YSCDW0PD25,B00007IFED,5.0,1294876800
228765,A3EXWV8FNSSFL6,B00007IFED,5.0,1279756800
229331,ARBKYIVNYWK3C,B00007IFED,5.0,1278979200
230105,A6FIAB28IS79,B00007JDR0,5.0,1175040000
230952,A4WEZJOIZIV4U,B00007KDVI,5.0,1105142400
231058,A20DZX38KRBIT8,B00007KDVI,1.0,1210550400
231196,AVPNQUVZWMDSX,B00007KDVI,4.0,1124323200
231747,AWPODHOB4GFWL,B00007KDVI,3.0,1210896000
231806,A3W4D8XOGLWUN5,B00007KDVI,4.0,1175644800
232859,A3W4D8XOGLWUN5,B00007KDVK,4.0,1175990400
237041,A2NB2E5DXE319Z,B00007M1TZ,5.0,1306886400
238083,A1T1YSCDW0PD25,B000083KIH,4.0,1278288000
238094,A3PD8JD9L4WEII,B000083KIH,5.0,1388361600
239264,A2KYRPDKVBI2R4,B000086EYG,5.0,1361923200
239804,A5JLAU2ARJ0BO,B000087BXU,5.0,1059609600
242376,A1T1YSCDW0PD25,B000089GN3,5.0,1148688000
243215,A6FIAB28IS79,B000089GN3,5.0,1068422400
243899,A1T1YSCDW0PD25,B00008AWKZ,5.0,1367971200
244194,A31N0XY2UTB25C,B00008AWKZ,5.0,1353801600
244431,ABQWMANK4AR63,B00008AWL2,5.0,1324252800
244541,AN81JUYW2SL24,B00008AYBE,4.0,1100476800
246180,A5JLAU2ARJ0BO,B00008I9K8,5.0,1095724800
246509,A17BUUBOU0598B,B00008IHOZ,4.0,1086048000
249409,A5JLAU2ARJ0BO,B00008N6X4,4.0,1069545600
250028,A3AYSYSLHU26U9,B00008NG7N,4.0,1240531200
250298,A6FIAB28IS79,B00008NJEP,3.0,1259712000
251588,A5JLAU2ARJ0BO,B00008OE6I,5.0,1079136000
251663,A1F1A0QQP2XVH5,B00008OE6I,5.0,1269043200
251773,A1F9Z42CFF9IAY,B00008OE6I,4.0,1055116800
253340,AVPNQUVZWMDSX,B00008SCFL,4.0,1095033600
255613,A3OXHLG6DIBRW8,B00008VF63,4.0,1235865600
255771,A1VQHH85U7PX0,B00008VF63,5.0,1244937600
257408,A3W4D8XOGLWUN5,B00008W2LC,4.0,1352937600
257736,A3U41ZL33SS92P,B00008W7LN,4.0,1185667200
258236,A5JLAU2ARJ0BO,B00008WFVI,2.0,1059523200
260638,A3OXHLG6DIBRW8,B00008Y0VN,5.0,1230768000
260714,A2UOHALGF2X77Q,B00008Y0VN,5.0,1223856000
260806,AN81JUYW2SL24,B00008Y0VN,4.0,1358035200
261779,A3W4D8XOGLWUN5,B00008Y1BX,4.0,1151712000
263618,A2NB2E5DXE319Z,B00008ZPED,5.0,1223683200
267215,A2BMZRO0H7TFCS,B000092YQW,5.0,1082505600
267243,A5JLAU2ARJ0BO,B000092YQW,1.0,1082073600
268377,A3OXHLG6DIBRW8,B000093UDQ,4.0,1228953600
268520,A3U41ZL33SS92P,B000093UDQ,5.0,1236988800
269891,A6FIAB28IS79,B000094Q77,5.0,1239667200
270825,A3OXHLG6DIBRW8,B000095SB4,4.0,1263859200
270986,A5JLAU2ARJ0BO,B000095SB4,3.0,1106784000
274674,ABDR6IJ93HFIO,B00009EHJV,5.0,1283472000
274678,A3EXWV8FNSSFL6,B00009EHJV,5.0,1237939200
276977,A3LGT6UZL99IW1,B00009KH63,1.0,1345161600
278499,A2XRMQA6PJ5ZJ8,B00009MDBQ,5.0,1141689600
279099,AGVWTYW0ULXHT,B00009MK5M,4.0,1249862400
281528,A1VQHH85U7PX0,B00009R6GE,5.0,1355616000
281771,A3R4794K2RVU1S,B00009R6JT,5.0,1363824000
281849,A2XRMQA6PJ5ZJ8,B00009R6JT,5.0,1311897600
281866,A3A4ZAIBQWKOZS,B00009R6JT,5.0,1313020800
284733,A1F9Z42CFF9IAY,B00009R6TA,5.0,1177027200
284960,A3L9E0YI7C5G0W,B00009R6UA,4.0,1297296000
285331,A25C2M3QF9G7OQ,B00009R6V0,5.0,1253750400
285334,A3EXWV8FNSSFL6,B00009R6V0,5.0,1306368000
286059,A25C2M3QF9G7OQ,B00009R6WO,5.0,1227916800
286702,A1F9Z42CFF9IAY,B00009R6WT,4.0,1161302400
287829,A1EXGL6L0QQ0M5,B00009R86L,4.0,1298937600
289896,A680RUE1FDO8B,B00009R94Q,5.0,1190160000
289952,A3LGT6UZL99IW1,B00009R94Q,5.0,1345161600
290061,A2HMF8ZR67BNZS,B00009R96C,5.0,1303257600
291522,A376OJHLE6SU9Q,B00009RDIF,5.0,1238112000
292039,A3OXHLG6DIBRW8,B00009RUCH,4.0,1278460800
292166,A6FIAB28IS79,B00009RUCH,4.0,1251504000
292184,A1F9Z42CFF9IAY,B00009RUCH,5.0,1206748800
292467,A4WEZJOIZIV4U,B00009U0XI,5.0,1105142400
292546,A1VQHH85U7PX0,B00009U0XI,5.0,1227484800
293854,A1ZU55TM45Y2R8,B00009UHXR,2.0,1237161600
293929,A22CW0ZHY3NJH8,B00009UHXR,2.0,1212883200
294668,A19W47CXJJP1MI,B00009UT28,5.0,1266019200
294730,A5JLAU2ARJ0BO,B00009UT28,4.0,1103068800
294945,A1EH2S92FHWZRP,B00009UT3F,4.0,1260316800
294969,A2AY4YUOX2N1BQ,B00009UT3F,3.0,1373155200
295068,A22CW0ZHY3NJH8,B00009UT3F,5.0,1243728000
301490,A38RMU1Y5TDP9,B00009W3TY,1.0,1271894400
301592,A1EH2S92FHWZRP,B00009W3TY,4.0,1260316800
301714,A6FIAB28IS79,B00009W3TY,5.0,1250553600
301749,A1F9Z42CFF9IAY,B00009W3TY,5.0,1212105600
303245,ABDR6IJ93HFIO,B00009WO51,5.0,1383264000
303588,A1X1CEGHTHMBL1,B00009WQS1,5.0,1323561600
304263,A5JLAU2ARJ0BO,B00009X6PH,2.0,1164585600
305180,A3LGT6UZL99IW1,B00009XVA3,5.0,1203465600
305712,A4WEZJOIZIV4U,B00009XVCZ,5.0,1134432000
305723,A25C2M3QF9G7OQ,B00009XVCZ,5.0,1227744000
309594,A5JLAU2ARJ0BO,B0000A0AJH,5.0,1097712000
309739,A1ODOGXEYECQQ8,B0000A0AJH,5.0,1222473600
310542,A1VQHH85U7PX0,B0000A1G05,4.0,1279584000
311901,A31N0XY2UTB25C,B0000A2QBP,5.0,1293321600
313156,A1VQHH85U7PX0,B0000A98AC,5.0,1243987200
313485,A23GFTVIETX7DS,B0000AAAPF,3.0,1136246400
313712,A2XRMQA6PJ5ZJ8,B0000AAAPF,1.0,1119225600
313768,A1F9Z42CFF9IAY,B0000AAAPF,4.0,1070236800
324854,A2BLFCOPSMBOZ9,B0000AZK4G,4.0,1360972800
324961,A3U41ZL33SS92P,B0000AZK4G,5.0,1176249600
325911,A2NB2E5DXE319Z,B0000B006W,5.0,1259539200
325919,A31N0XY2UTB25C,B0000B006W,5.0,1299542400
326250,A5JLAU2ARJ0BO,B0000B35CK,4.0,1135209600
327380,A11KZ906QD08C5,B0000BVYTV,4.0,1218326400
327445,A3OXHLG6DIBRW8,B0000BVYTV,5.0,1267142400
327806,AQIJ3ZEEVCIKU,B0000BVYTV,4.0,1357257600
327930,A17BUUBOU0598B,B0000BVYTV,4.0,1188345600
327990,AEWYUPCNDV7HY,B0000BVYTV,4.0,1224806400
328008,A376OJHLE6SU9Q,B0000BVYTV,5.0,1231891200
328023,AIJQU979J6UFY,B0000BVYTV,4.0,1254182400
328167,A30X750M8V1XXW,B0000BVYTV,4.0,1216857600
329151,A4WEZJOIZIV4U,B0000BYRIN,5.0,1106352000
329272,A1T1YSCDW0PD25,B0000BZ2WA,5.0,1146355200
330176,A3EXWV8FNSSFL6,B0000BZL1P,5.0,1356393600
330747,A2XRMQA6PJ5ZJ8,B0000BZL1P,5.0,1396310400
330777,A30X750M8V1XXW,B0000BZL1P,5.0,1282003200
330808,A2NB2E5DXE319Z,B0000BZL1P,5.0,1317340800
330824,A3A4ZAIBQWKOZS,B0000BZL1P,5.0,1329350400
331027,A1VQHH85U7PX0,B0000BZL28,5.0,1274054400
331249,A1VQHH85U7PX0,B0000BZL5A,5.0,1282089600
331297,A2NB2E5DXE319Z,B0000BZL5A,5.0,1317340800
332832,A2HMF8ZR67BNZS,B0000BZYPD,5.0,1334880000
333172,A3CW0ZLUO5X2B1,B0000C0XS0,5.0,1148083200
334530,AEWYUPCNDV7HY,B0000C3GWU,5.0,1216425600
336635,A2XRMQA6PJ5ZJ8,B0000C8VEK,4.0,1081900800
336677,A6VPK7X53QNAQ,B0000C8VF9,4.0,1081900800
338030,A2XRMQA6PJ5ZJ8,B0000CD0B7,5.0,1114300800
339696,A5JLAU2ARJ0BO,B0000CEOYI,3.0,1093305600
339735,AIJQU979J6UFY,B0000CEOYI,4.0,1076284800
343737,AZMY6E8B52L2T,B0000DF2LT,2.0,1392163200
349639,A5JLAU2ARJ0BO,B0000EI9VR,1.0,1077235200
350083,A5JLAU2ARJ0BO,B0000EW9M8,4.0,1105401600
350244,A25C2M3QF9G7OQ,B0000EZ1KK,5.0,1231891200
352158,A22CW0ZHY3NJH8,B0000U19F0,5.0,1212883200
352457,A1UQBFCERIP7VJ,B0000U9H40,5.0,1268784000
353238,A6VPK7X53QNAQ,B0000UV2AW,5.0,1226448000
353401,A1ODOGXEYECQQ8,B0000UV2AW,5.0,1228867200
355217,A3NHUQ33CFH3VM,B0000X0VCY,5.0,1297296000
355271,A5JLAU2ARJ0BO,B0000X0VCY,4.0,1099872000
355439,ALDAF4VVLFRHP,B0000X0VCY,5.0,1351382400
359771,ABDR6IJ93HFIO,B00011KM38,5.0,1383955200
